sigma,seed,step,phi
0.25,1,39001,0.9610839305527862
0.25,1,39051,0.9541873612649108
0.25,1,39101,0.9658925975169882
0.25,1,39151,0.9572854551856277
0.25,1,39201,0.9304725072443495
0.25,1,39251,0.9506052671156082
0.25,1,39301,0.9507477887807989
0.25,1,39351,0.9416558937535673
0.25,1,39401,0.9595547194393702
0.25,1,39451,0.9555525960481563
0.25,1,39501,0.9730345722604291
0.25,1,39551,0.978777180388764
0.25,1,39601,0.9774161725189756
0.25,1,39651,0.9670344191791123
0.25,1,39701,0.9568299362560705
0.25,1,39751,0.9624590400961001
0.25,1,39801,0.9243969910553275
0.25,1,39851,0.9645482622962234
0.25,1,39901,0.9712546834238968
0.25,1,39951,0.9255354977339212
0.25,1,40001,0.9487197689658948
0.25,1,40051,0.9657639409239788
0.25,1,40101,0.9371238278024778
0.25,1,40151,0.9536235960815712
0.25,1,40201,0.9664101061501258
0.25,1,40251,0.946447034083043
0.25,1,40301,0.8680493511996855
0.25,1,40351,0.8735425511107597
0.25,1,40401,0.9383229909455216
0.25,1,40451,0.9538026540983368
0.25,1,40501,0.9512273941726869
0.25,1,40551,0.9279922608251706
0.25,1,40601,0.9689240925135456
0.25,1,40651,0.951857781443147
0.25,1,40701,0.9641796446308931
0.25,1,40751,0.9661417410282136
0.25,1,40801,0.9505773702881313
0.25,1,40851,0.9640625873450168
0.25,1,40901,0.9563552847605337
0.25,1,40951,0.9661817276456465
0.25,1,41001,0.9786349986413045
0.25,1,41051,0.9666171698039464
0.25,1,41101,0.9593246309948996
0.25,1,41151,0.972477275447241
0.25,1,41201,0.9675264899580244
0.25,1,41251,0.9746832704756958
0.25,1,41301,0.9510407676620553
0.25,1,41351,0.9250673312000872
0.25,1,41401,0.9195258699371566
0.25,1,41451,0.9291072716093223
0.25,1,41501,0.943864955168241
0.25,1,41551,0.9755780328455601
0.25,1,41601,0.9662820663608711
0.25,1,41651,0.9691195918611306
0.25,1,41701,0.9825675715400193
0.25,1,41751,0.9864210456963323
0.25,1,41801,0.974571066566688
0.25,1,41851,0.9754109043433743
0.25,1,41901,0.963944001325489
0.25,1,41951,0.9823780079311388
0.25,1,42001,0.9650145719548392
0.25,1,42051,0.9811633263226175
0.25,1,42101,0.9659299563959128
0.25,1,42151,0.9514768204080525
0.25,1,42201,0.9576449040484466
0.25,1,42251,0.951284376979813
0.25,1,42301,0.9352796713048315
0.25,1,42351,0.9427674191840076
0.25,1,42401,0.9511531955649722
0.25,1,42451,0.8991522310830382
0.25,1,42501,0.9216306704470357
0.25,1,42551,0.9316795838465864
0.25,1,42601,0.9771517721417616
0.25,1,42651,0.9698517373750651
0.25,1,42701,0.9699527765701096
0.25,1,42751,0.9694658131830379
0.25,1,42801,0.9825274152484168
0.25,1,42851,0.9570801351258554
0.25,1,42901,0.961005021524644
0.25,1,42951,0.9690575678845796
0.25,1,43001,0.9831872842337653
0.25,1,43051,0.9760704284690646
0.25,1,43101,0.9527734618474801
0.25,1,43151,0.9754873231027427
0.25,1,43201,0.8995570334487409
0.25,1,43251,0.9577884571225699
0.25,1,43301,0.9834639541682669
0.25,1,43351,0.9754213797298221
0.25,1,43401,0.9711635866997451
0.25,1,43451,0.9603117109088265
0.25,1,43501,0.9760010069198378
0.25,1,43551,0.9696284666749858
0.25,1,43601,0.9709485037476538
0.25,1,43651,0.9818127074131279
0.25,1,43701,0.9789753447217108
0.25,1,43751,0.9753130830015447
0.25,1,43801,0.9631713357971364
0.25,1,43851,0.9777433169389331
0.25,1,43901,0.9638995747356672
0.25,1,43951,0.9474898132056687
0.25,1,44001,0.9503687821000981
0.25,1,44051,0.9655297145176032
0.25,1,44101,0.9517363380346777
0.25,1,44151,0.9774758633103048
0.25,1,44201,0.9718360232835561
0.25,1,44251,0.9794746874772964
0.25,1,44301,0.9802150783832763
0.25,1,44351,0.9664374584218978
0.25,1,44401,0.9715873292859061
0.25,1,44451,0.9109647352068665
0.25,1,44501,0.9559114582361844
0.25,1,44551,0.9732078719132339
0.25,1,44601,0.982569617225809
0.25,1,44651,0.9799018914589918
0.25,1,44701,0.9728646850967854
0.25,1,44751,0.9851485719660463
0.25,1,44801,0.9816219235130681
0.25,1,44851,0.9763650950990067
0.25,1,44901,0.9719877500339731
0.25,1,44951,0.9791899144345557
0.25,1,45001,0.98007179791292
0.25,1,45051,0.9772775935505374
0.25,1,45101,0.9821808864430152
0.25,1,45151,0.9742490497199654
0.25,1,45201,0.9735878682637574
0.25,1,45251,0.9792936868843091
0.25,1,45301,0.9710594514454297
0.25,1,45351,0.9683041920171123
0.25,1,45401,0.9663663516805773
0.25,1,45451,0.9730897176664437
0.25,1,45501,0.9664504747103281
0.25,1,45551,0.9843006474528251
0.25,1,45601,0.9702320059032589
0.25,1,45651,0.9769874477467614
0.25,1,45701,0.9811469475262558
0.25,1,45751,0.9724397379518229
0.25,1,45801,0.9841521204007084
0.25,1,45851,0.9799440561906801
0.25,1,45901,0.9764037712402546
0.25,1,45951,0.9600208852063964
0.25,1,46001,0.9787204809821104
0.25,1,46051,0.9714411719451507
0.25,1,46101,0.9714247059504746
0.25,1,46151,0.9800841462051266
0.25,1,46201,0.981564557448232
0.25,1,46251,0.9754116145843169
0.25,1,46301,0.9764427950116893
0.25,1,46351,0.9767049319539198
0.25,1,46401,0.9503726377770791
0.25,1,46451,0.9463161311226777
0.25,1,46501,0.9317470909647032
0.25,1,46551,0.9541037761124771
0.25,1,46601,0.9727445281532313
0.25,1,46651,0.970209247774822
0.25,1,46701,0.9625611860392927
0.25,1,46751,0.9699524191232349
0.25,1,46801,0.9819826510768
0.25,1,46851,0.9824518698340196
0.25,1,46901,0.9750085903064688
0.25,1,46951,0.9730978038914473
0.25,1,47001,0.9783557178377805
0.25,1,47051,0.9810686062396692
0.25,1,47101,0.9791128812281059
0.25,1,47151,0.9817162000933493
0.25,1,47201,0.9758272094277312
0.25,1,47251,0.9749847699150457
0.25,1,47301,0.9703012804041887
0.25,1,47351,0.9752695012088171
0.25,1,47401,0.9817418279258494
0.25,1,47451,0.9814900312479379
0.25,1,47501,0.9812278907350965
0.25,1,47551,0.9726093324303909
0.25,1,47601,0.9741194430755475
0.25,1,47651,0.982847147090751
0.25,1,47701,0.9787837637174461
0.25,1,47751,0.9712907156051496
0.25,1,47801,0.9757859333777166
0.25,1,47851,0.9714179038149194
0.25,1,47901,0.9735640728813101
0.25,1,47951,0.966315946533955
0.25,1,48001,0.9726073173423085
0.25,1,48051,0.9742420807744576
0.25,1,48101,0.9657871677938148
0.25,1,48151,0.9785132152090019
0.25,1,48201,0.9761797770058127
0.25,1,48251,0.9782377990948515
0.25,1,48301,0.9815176651119605
0.25,1,48351,0.9764354595415958
0.25,1,48401,0.9725028316718446
0.25,1,48451,0.9750316939764487
0.25,1,48501,0.9795568586820239
0.25,1,48551,0.9798025930150038
0.25,1,48601,0.9767007111164657
0.25,1,48651,0.9747498568591394
0.25,1,48701,0.9779671813988681
0.25,1,48751,0.9672660662904504
0.25,1,48801,0.9749884078522442
0.25,1,48851,0.9719495581749867
0.25,1,48901,0.9711039241395278
0.25,1,48951,0.9752936443388114
0.25,1,49001,0.9676081231975828
0.25,1,49051,0.9715648126604415
0.25,1,49101,0.9607704649830859
0.25,1,49151,0.9556052502027005
0.25,1,49201,0.9631307157688754
0.25,1,49251,0.9689147408541454
0.25,1,49301,0.9726995447473815
0.25,1,49351,0.9678547460569309
0.25,1,49401,0.9753155122692198
0.25,1,49451,0.9811344356859248
0.25,1,49501,0.9791045334039351
0.25,1,49551,0.9749702937130597
0.25,1,49601,0.9763366852229775
0.25,1,49651,0.9721970033056574
0.25,1,49701,0.9583152751335068
0.25,1,49751,0.9701880198543656
0.25,1,49801,0.9792043710373031
0.25,1,49851,0.964735449019917
0.25,1,49901,0.967269890253629
0.25,1,49951,0.9420982772162688
0.25,1,50001,0.9516631403625792
0.25,1,50051,0.9402073513461999
0.25,1,50101,0.9519753099695358
0.25,1,50151,0.9781031610324336
0.25,1,50201,0.9742662559369626
0.25,1,50251,0.972804063236762
0.25,1,50301,0.9317771394962204
0.25,1,50351,0.9464783359169795
0.25,1,50401,0.968815561066033
0.25,1,50451,0.9757424245721072
0.25,1,50501,0.9752863085686873
0.25,1,50551,0.9709591907389301
0.25,1,50601,0.9518117908329949
0.25,1,50651,0.9726105332581081
0.25,1,50701,0.9596956124363826
0.25,1,50751,0.9760350739998325
0.25,1,50801,0.9647402890282346
0.25,1,50851,0.9833063934201933
0.25,1,50901,0.979600890973516
0.25,1,50951,0.9718626404073493
0.25,1,51001,0.9485170700658381
0.25,1,51051,0.96619062256271
0.25,1,51101,0.9623385118654483
0.25,1,51151,0.9792160642795892
0.25,1,51201,0.9757167974932023
0.25,1,51251,0.9795403611853056
0.25,1,51301,0.9644500743888601
0.25,1,51351,0.948393410939222
0.25,1,51401,0.9451512045133633
0.25,1,51451,0.9273880502048103
0.25,1,51501,0.9257833936617812
0.25,1,51551,0.9407799670202566
0.25,1,51601,0.9495197186640633
0.25,1,51651,0.9343362114625486
0.25,1,51701,0.9312244418604277
0.25,1,51751,0.9568652904369868
0.25,1,51801,0.9716660566200481
0.25,1,51851,0.9697734517989761
0.25,1,51901,0.9601852527439081
0.25,1,51951,0.9538807154793548
0.25,1,52001,0.9666243639789376
0.25,1,52051,0.9681074560356564
0.25,1,52101,0.9733286687434655
0.25,1,52151,0.9803488047795935
0.25,1,52201,0.9803271436540555
0.25,1,52251,0.9642345232610454
0.25,1,52301,0.9583182690844467
0.25,1,52351,0.9466070144253607
0.25,1,52401,0.9806420363322871
0.25,1,52451,0.9673830791087175
0.25,1,52501,0.9812388994855343
0.25,1,52551,0.9756924539183001
0.25,1,52601,0.9727498096868334
0.25,1,52651,0.9268847863384418
0.25,1,52701,0.9553068852892611
0.25,1,52751,0.9727879553221148
0.25,1,52801,0.9734146918855192
0.25,1,52851,0.975051887411034
0.25,1,52901,0.9701230217920626
0.25,1,52951,0.9453590576058792
0.25,1,53001,0.9406926503644844
0.25,1,53051,0.9697922762109571
0.25,1,53101,0.9577343305537965
0.25,1,53151,0.9450679876767889
0.25,1,53201,0.9430276752166226
0.25,1,53251,0.9640173211507919
0.25,1,53301,0.9774995154455688
0.25,1,53351,0.9262879038054731
0.25,1,53401,0.9439516300430539
0.25,1,53451,0.9691222632022237
0.25,1,53501,0.9624357130380876
0.25,1,53551,0.9619870702448906
0.25,1,53601,0.9708285401721927
0.25,1,53651,0.982941390656543
0.25,1,53701,0.9786242625183874
0.25,1,53751,0.9712508476399554
0.25,1,53801,0.9808508092518509
0.25,1,53851,0.9761690323177094
0.25,1,53901,0.9693154418362285
0.25,1,53951,0.9748019090130324
0.25,1,54001,0.9743471598217411
0.25,1,54051,0.9589564348963175
0.25,1,54101,0.9634291674219885
0.25,1,54151,0.9598370275474054
0.25,1,54201,0.9483865314741253
0.25,1,54251,0.960344306275937
0.25,1,54301,0.9474403894774878
0.25,1,54351,0.9655003485943324
0.25,1,54401,0.953090404542903
0.25,1,54451,0.9762982546899671
0.25,1,54501,0.9669040593204857
0.25,1,54551,0.9612533106802555
0.25,1,54601,0.9691039186272883
0.25,1,54651,0.9612274201283802
0.25,1,54701,0.9659137619747221
0.25,1,54751,0.9574872041373115
0.25,1,54801,0.9709539642518178
0.25,1,54851,0.9384015026453209
0.25,1,54901,0.9762405565060678
0.25,1,54951,0.9711668363055195
0.25,1,55001,0.9565046390517646
0.25,1,55051,0.9678343745013196
0.25,1,55101,0.9680772174947573
0.25,1,55151,0.9768343069872827
0.25,1,55201,0.9719038706998642
0.25,1,55251,0.9790150667694951
0.25,1,55301,0.9651844878107192
0.25,1,55351,0.9781253593896956
0.25,1,55401,0.9722967117303397
0.25,1,55451,0.960037576895026
0.25,1,55501,0.9677523526821061
0.25,1,55551,0.9699152330618346
0.25,1,55601,0.960145732833596
0.25,1,55651,0.9606895640399787
0.25,1,55701,0.9652274394550557
0.25,1,55751,0.955856882163468
0.25,1,55801,0.9172531825851049
0.25,1,55851,0.8675874142393863
0.25,1,55901,0.9635555997848242
0.25,1,55951,0.9715785670474988
0.25,1,56001,0.976954130272281
0.25,1,56051,0.9816761346905549
0.25,1,56101,0.9629975919790893
0.25,1,56151,0.9353549642936513
0.25,1,56201,0.8642668574245416
0.25,1,56251,0.8422174854420253
0.25,1,56301,0.9222230774388741
0.25,1,56351,0.9638541879092402
0.25,1,56401,0.9676015257631664
0.25,1,56451,0.9492334854156055
0.25,1,56501,0.9543396083081225
0.25,1,56551,0.9740569477548869
0.25,1,56601,0.9490008080924921
0.25,1,56651,0.9576686524411797
0.25,1,56701,0.9692701587235725
0.25,1,56751,0.9757613698708643
0.25,1,56801,0.9342329501966472
0.25,1,56851,0.9714051742684858
0.25,1,56901,0.9571283248068326
0.25,1,56951,0.9308932175537531
0.25,1,57001,0.9025353687517556
0.25,1,57051,0.879070616422871
0.25,1,57101,0.8807313161635942
0.25,1,57151,0.9102722287511963
0.25,1,57201,0.91237297104281
0.25,1,57251,0.9550932692913138
0.25,1,57301,0.9755359148799095
0.25,1,57351,0.9738957511821538
0.25,1,57401,0.961418033912226
0.25,1,57451,0.9790599588184158
0.25,1,57501,0.9632244627006008
0.25,1,57551,0.9692686319736676
0.25,1,57601,0.9647868370480222
0.25,1,57651,0.9604038970502641
0.25,1,57701,0.9671534007027015
0.25,1,57751,0.9833838093021902
0.25,1,57801,0.9702310695654621
0.25,1,57851,0.9674137144441856
0.25,1,57901,0.9659619443167285
0.25,1,57951,0.980823394637203
0.25,1,58001,0.9760283506142542
0.25,1,58051,0.979537010858303
0.25,1,58101,0.9711184860987022
0.25,1,58151,0.9697181326793939
0.25,1,58201,0.9697194328563268
0.25,1,58251,0.9656820543929893
0.25,1,58301,0.9739648663156354
0.25,1,58351,0.9643357690360363
0.25,1,58401,0.9540071704027951
0.25,1,58451,0.976057205272814
0.25,1,58501,0.9668554884681041
0.25,1,58551,0.9753088829125536
0.25,1,58601,0.9708007059225334
0.25,1,58651,0.9702104911336856
0.25,1,58701,0.9851778373110746
0.25,1,58751,0.9676165339481988
0.25,1,58801,0.9778995889525729
0.25,1,58851,0.9789991609144406
0.25,1,58901,0.9763361123275737
0.25,1,58951,0.9766890016516437
0.25,1,59001,0.9809323497201263
0.25,1,59051,0.9740937190779234
0.25,1,59101,0.9809772456524277
0.25,1,59151,0.9764429403953305
0.25,1,59201,0.9693867543010835
0.25,1,59251,0.9742506584394834
0.25,1,59301,0.9679567639677703
0.25,1,59351,0.9759650533134957
0.25,1,59401,0.9755005104984557
0.25,1,59451,0.9756232280318657
0.25,1,59501,0.9778499712530462
0.25,1,59551,0.9756034506858354
0.25,1,59601,0.9689188025511327
0.25,1,59651,0.961188380059727
0.25,1,59701,0.9633774587009974
0.25,1,59751,0.9780765978898934
0.25,1,59801,0.9698056708583007
0.25,1,59851,0.9793874948647022
0.25,1,59901,0.9617268043177125
0.25,1,59951,0.9776068094283973
0.25,2,1,0.10934769326975814
0.25,2,51,0.5594780706707216
0.25,2,101,0.8695586729541951
0.25,2,151,0.9622733133995062
0.25,2,201,0.9606326810276984
0.25,2,251,0.959757883692849
0.25,2,301,0.9742354779925724
0.25,2,351,0.966856491527261
0.25,2,401,0.9414550835562479
0.25,2,451,0.9521864493167149
0.25,2,501,0.945363045390988
0.25,2,551,0.9758570383116723
0.25,2,601,0.9321566870765026
0.25,2,651,0.9084453372511274
0.25,2,701,0.9581211328571647
0.25,2,751,0.9653851090192999
0.25,2,801,0.933062717780011
0.25,2,851,0.9573004747199203
0.25,2,901,0.9569504029292396
0.25,2,951,0.9663590784627493
0.25,2,1001,0.9262141300445911
0.25,2,1051,0.9456628306711753
0.25,2,1101,0.9400505595504992
0.25,2,1151,0.9580454763444083
0.25,2,1201,0.9447190368403298
0.25,2,1251,0.96253017749619
0.25,2,1301,0.9475267805321765
0.25,2,1351,0.9443705620916193
0.25,2,1401,0.9396480024390609
0.25,2,1451,0.9639392686609891
0.25,2,1501,0.9659628912199113
0.25,2,1551,0.9659867604519063
0.25,2,1601,0.9583288543114254
0.25,2,1651,0.9507304788043752
0.25,2,1701,0.9656853089276014
0.25,2,1751,0.9632789233633873
0.25,2,1801,0.9406783621069894
0.25,2,1851,0.9636951842876587
0.25,2,1901,0.9647447993208763
0.25,2,1951,0.9572857667412367
0.25,2,2001,0.9486298525696409
0.25,2,2051,0.9097562784866381
0.25,2,2101,0.8765747637722345
0.25,2,2151,0.9385581271569093
0.25,2,2201,0.9610387477139386
0.25,2,2251,0.9220720380846428
0.25,2,2301,0.96079958451903
0.25,2,2351,0.955383849721672
0.25,2,2401,0.9722758652688603
0.25,2,2451,0.9387091367189135
0.25,2,2501,0.9658617490334936
0.25,2,2551,0.9752818020559441
0.25,2,2601,0.9665236539441682
0.25,2,2651,0.9568029726845941
0.25,2,2701,0.9576437711233334
0.25,2,2751,0.9549380103727108
0.25,2,2801,0.975129670310333
0.25,2,2851,0.9578983179204759
0.25,2,2901,0.9701768810947307
0.25,2,2951,0.9450738635863213
0.25,2,3001,0.9736647586517269
0.25,2,3051,0.9736318263283312
0.25,2,3101,0.9555701897618585
0.25,2,3151,0.9549699450269553
0.25,2,3201,0.9749966735031067
0.25,2,3251,0.9681257853025628
0.25,2,3301,0.9541809341112742
0.25,2,3351,0.9506710797248509
0.25,2,3401,0.9786519467570765
0.25,2,3451,0.969049376746133
0.25,2,3501,0.9721444549970047
0.25,2,3551,0.9707313267254366
0.25,2,3601,0.9682260083226455
0.25,2,3651,0.9374286585453622
0.25,2,3701,0.9515433442745963
0.25,2,3751,0.9525502997746881
0.25,2,3801,0.9572162965072314
0.25,2,3851,0.9664912825408308
0.25,2,3901,0.9608422688439097
0.25,2,3951,0.9686156672030017
0.25,2,4001,0.9339592651729139
0.25,2,4051,0.8962522572301399
0.25,2,4101,0.9664973420552004
0.25,2,4151,0.9498623149570771
0.25,2,4201,0.9060821042733964
0.25,2,4251,0.9470522930850104
0.25,2,4301,0.9775897258455264
0.25,2,4351,0.9609991422061301
0.25,2,4401,0.9306388304884448
0.25,2,4451,0.955472175925039
0.25,2,4501,0.9584089162299486
0.25,2,4551,0.9675907426039169
0.25,2,4601,0.9161932526275701
0.25,2,4651,0.9192686430381171
0.25,2,4701,0.9293205089880705
0.25,2,4751,0.9795294321690143
0.25,2,4801,0.9730720586583764
0.25,2,4851,0.9597066662091476
0.25,2,4901,0.9104423951209968
0.25,2,4951,0.9586264013291068
0.25,2,5001,0.9546981543187527
0.25,2,5051,0.9552566964456092
0.25,2,5101,0.9715025967646583
0.25,2,5151,0.9594259370454823
0.25,2,5201,0.9684604076546728
0.25,2,5251,0.9729188107524617
0.25,2,5301,0.98045489300892
0.25,2,5351,0.956903976216583
0.25,2,5401,0.9744606325711179
0.25,2,5451,0.9586775864453733
0.25,2,5501,0.9732424192497392
0.25,2,5551,0.9784494365801731
0.25,2,5601,0.9511075467271701
0.25,2,5651,0.9702105706282307
0.25,2,5701,0.9737895328041034
0.25,2,5751,0.975077135580781
0.25,2,5801,0.9748829133207237
0.25,2,5851,0.9790748187441506
0.25,2,5901,0.964717249564244
0.25,2,5951,0.9400992752053536
0.25,2,6001,0.9629196939627113
0.25,2,6051,0.9467103889581188
0.25,2,6101,0.9553585084198458
0.25,2,6151,0.9810705204422704
0.25,2,6201,0.9627685744208098
0.25,2,6251,0.9590493333818841
0.25,2,6301,0.9157049340846379
0.25,2,6351,0.9154865197270433
0.25,2,6401,0.9410292689121125
0.25,2,6451,0.9516827302344485
0.25,2,6501,0.9415233925544432
0.25,2,6551,0.95433233357695
0.25,2,6601,0.9401477111954627
0.25,2,6651,0.9652013228504864
0.25,2,6701,0.9218430983649211
0.25,2,6751,0.9324138869250791
0.25,2,6801,0.9579158557411548
0.25,2,6851,0.9748496321941282
0.25,2,6901,0.9665659870762359
0.25,2,6951,0.9055198968827526
0.25,2,7001,0.9714091192120409
0.25,2,7051,0.9767265938301053
0.25,2,7101,0.9743893856853204
0.25,2,7151,0.9713848901979453
0.25,2,7201,0.9608029669565731
0.25,2,7251,0.9723032475877614
0.25,2,7301,0.9742610812284177
0.25,2,7351,0.9727804867991111
0.25,2,7401,0.9693415038973431
0.25,2,7451,0.976996186598693
0.25,2,7501,0.96571814072405
0.25,2,7551,0.9609172337237467
0.25,2,7601,0.955046330318857
0.25,2,7651,0.9705452856879163
0.25,2,7701,0.9761206115961201
0.25,2,7751,0.9625297794555903
0.25,2,7801,0.9707078151991059
0.25,2,7851,0.9613259992272499
0.25,2,7901,0.9562128217590876
0.25,2,7951,0.9760848678145586
0.25,2,8001,0.9721317610797311
0.25,2,8051,0.9403016168990392
0.25,2,8101,0.9175864357144304
0.25,2,8151,0.9070100070152349
0.25,2,8201,0.947014644027621
0.25,2,8251,0.9642961258728774
0.25,2,8301,0.927514966447338
0.25,2,8351,0.901526110511443
0.25,2,8401,0.9604365179199139
0.25,2,8451,0.9274298642208315
0.25,2,8501,0.9179866621047187
0.25,2,8551,0.9348512541648027
0.25,2,8601,0.9292291940850216
0.25,2,8651,0.8895923067212177
0.25,2,8701,0.9419017290175387
0.25,2,8751,0.9506562859624466
0.25,2,8801,0.9325093399828843
0.25,2,8851,0.9505702194243768
0.25,2,8901,0.8855410007256718
0.25,2,8951,0.9489134278394706
0.25,2,9001,0.8949198221633368
0.25,2,9051,0.9519626360090254
0.25,2,9101,0.9573043545371149
0.25,2,9151,0.9690428299833481
0.25,2,9201,0.9712993710643728
0.25,2,9251,0.9638118206491806
0.25,2,9301,0.9792795788721318
0.25,2,9351,0.9720399861638749
0.25,2,9401,0.9526369317422555
0.25,2,9451,0.958357043075915
0.25,2,9501,0.9512696510254337
0.25,2,9551,0.9557416716737044
0.25,2,9601,0.9695777790084178
0.25,2,9651,0.9708496522229879
0.25,2,9701,0.9755547233596618
0.25,2,9751,0.9736061108029795
0.25,2,9801,0.9673842348268337
0.25,2,9851,0.9552360705065019
0.25,2,9901,0.9560366894235108
0.25,2,9951,0.9022837164677199
0.25,2,10001,0.9065270537916614
0.25,2,10051,0.9599826368383508
0.25,2,10101,0.9722279231173612
0.25,2,10151,0.929379422271976
0.25,2,10201,0.9550843542756315
0.25,2,10251,0.9794369427006954
0.25,2,10301,0.9795377699617811
0.25,2,10351,0.949084115232555
0.25,2,10401,0.9468785088552901
0.25,2,10451,0.9159504548007884
0.25,2,10501,0.9470807886701038
0.25,2,10551,0.9468405570363715
0.25,2,10601,0.9544466960103335
0.25,2,10651,0.956139862000548
0.25,2,10701,0.9694334072951858
0.25,2,10751,0.9740123066312935
0.25,2,10801,0.9580286996435355
0.25,2,10851,0.9269476487639536
0.25,2,10901,0.942648688992678
0.25,2,10951,0.9489902549148934
0.25,2,11001,0.9494898498644694
0.25,2,11051,0.9769016409197333
0.25,2,11101,0.9686739290983555
0.25,2,11151,0.967346540497888
0.25,2,11201,0.9529783332145614
