N,sigma_std,noise,seed,phi,phi2,phi4,ar1,drift,real_std
200,0.45,0.5,12,0.5496522809701501,0.3310618955475323,0.13568927687242116,0.9978587024999045,0.049934859999613446,0.4431994054262731
200,0.45,0.5,13,0.570205575844421,0.34957373444747,0.1443925259604604,0.997838841305052,0.10361355767274838,0.4414243146926261
200,0.45,0.5,14,0.47853884674958974,0.2544768424320264,0.08373672140202504,0.9974140827268981,0.02705319055796046,0.4687989246268371
200,0.45,0.5,15,0.6064692634128525,0.38423434691157643,0.16415564883459816,0.9978113039993177,0.04732009129772319,0.455765675578015
200,0.45,0.5,16,0.5075576821258528,0.27879853095946194,0.09453025676735319,0.9973754341261563,0.021493476910070863,0.46405556579604823
400,0.0,0.5,1,0.9796507790183135,0.9597371652935776,0.9211775013181607,0.9389431369309129,0.0011415989756203837,5.558067054620241e-16
400,0.0,0.5,2,0.9788214712505529,0.9581300916154467,0.9181597756411808,0.9639257021353682,0.0016701309950005738,5.558067054620241e-16
400,0.0,0.5,3,0.9788824723506397,0.9582524286345199,0.91840483609572,0.9662383203762976,0.005503931577593768,5.558067054620241e-16
400,0.0,0.5,4,0.978658134827904,0.957810614842617,0.9175484526620848,0.9631051359682176,0.002348087025176193,5.558067054620241e-16
400,0.0,0.5,5,0.9803538275061324,0.9611164008012569,0.9238316046917345,0.9466119191992747,0.0011768355073316084,5.558067054620241e-16
400,0.0,0.5,6,0.9797476411852469,0.9599276672838541,0.9215458328688423,0.9414031592799339,0.0002715390168097631,5.558067054620241e-16
400,0.0,0.5,7,0.9789222283133975,0.958351839561958,0.9186729656736524,0.9783616497309624,9.654057102859159e-5,5.558067054620241e-16
400,0.0,0.5,8,0.9781655235724198,0.9568439670907188,0.9156874242509045,0.9587048722977305,0.003021836086143148,5.558067054620241e-16
400,0.0,0.5,9,0.9786418924775157,0.9577677613182896,0.9174246188413817,0.9487204756161404,0.0010696611179309423,5.558067054620241e-16
400,0.0,0.5,10,0.9786705477771258,0.9578597421319454,0.9177329476562492,0.9777428495538105,0.0024370669703035475,5.558067054620241e-16
400,0.0,0.5,11,0.9791145468017417,0.9586887608499863,0.9191734040965639,0.939990580851981,5.25861858158283e-6,5.558067054620241e-16
400,0.0,0.5,12,0.9785756709738296,0.9576551529282685,0.9172724681334835,0.9677740105641355,0.0016979135358393682,5.558067054620241e-16
400,0.0,0.5,13,0.9786660596307185,0.9578324932989734,0.9176132794146488,0.9685392328471151,0.0005192086465583001,5.558067054620241e-16
400,0.0,0.5,14,0.9793605921577926,0.9591706550112161,0.9200978075780353,0.9421498513716596,0.0005588193217576087,5.558067054620241e-16
400,0.0,0.5,15,0.9782393845474445,0.9569884945048072,0.9159640609056537,0.9588385023978474,0.0002769141290864807,5.558067054620241e-16
400,0.0,0.5,16,0.9787959951326763,0.9580707350579687,0.9180103282059452,0.9507268052267195,0.0006414349789789497,5.558067054620241e-16
400,0.025,0.5,1,0.9786706945368956,0.9578214334964515,0.9175174013363779,0.9440632637118863,0.000481263699880774,0.02503397605070761
400,0.025,0.5,2,0.9784032676736273,0.9573272073841821,0.9166799357652377,0.9738503808134636,0.0007947381680372123,0.02512460839441473
400,0.025,0.5,3,0.9802558077421157,0.9609238462748956,0.9234600261270353,0.9461987228594582,0.0009258032672627703,0.02442861742327153
400,0.025,0.5,4,0.9794746937599157,0.9594018985797415,0.9205704371571172,0.9567584828298512,0.0016945215976064132,0.023228895694031266
400,0.025,0.5,5,0.9795574715438035,0.9595609612976647,0.9208641989662396,0.9536253936002189,0.0012372641067311951,0.02546795398882177
400,0.025,0.5,6,0.979409697609927,0.9592838658040166,0.9203781152951238,0.9672640638918584,0.00028714240609095665,0.02515533322074802
400,0.025,0.5,7,0.9803356084480863,0.9611030674631709,0.9238871510980494,0.9733779348414618,0.0014104071347237346,0.025347140694470027
400,0.025,0.5,8,0.9793727847262315,0.9591993901045327,0.9201711214390984,0.9523016767051631,0.0011802564226581769,0.024691982653065263
400,0.025,0.5,9,0.9797063586359905,0.9598463738580547,0.9213883015402651,0.9396314913120257,0.001257375352962109,0.026998896641346217
400,0.025,0.5,10,0.980393127096046,0.9611927673484548,0.9239757847213763,0.9455769233827934,0.0002687113278665443,0.024802938206194787
400,0.025,0.5,11,0.9775210266712704,0.9555884509827519,0.9133045518972409,0.9618572234382344,0.0012884272624742454,0.024540200469045276
400,0.025,0.5,12,0.978860831091084,0.9581999677009851,0.9182665708029953,0.955633752829388,0.0007321095771102293,0.025438124403684495
400,0.025,0.5,13,0.9786878306916286,0.9578771561378059,0.9177071304266333,0.9696922992799525,0.0023781182899834663,0.024227696931828902
400,0.025,0.5,14,0.979309747245922,0.9590735020875524,0.9199205596212411,0.9471239553724496,0.0010049169653868484,0.0243219750132944
400,0.025,0.5,15,0.9812974038682122,0.96295899317033,0.9273451472717932,0.9215278663464012,0.0001365180093054752,0.024176216865226592
400,0.025,0.5,16,0.9792900221088304,0.9590356706313705,0.9198511666099648,0.9488981689636489,0.0010423424863368336,0.024182617583679646
400,0.05,0.5,1,0.9782451542383714,0.9569971004356584,0.9159702314262548,0.9552327672509842,0.0007841292351531415,0.05152879226433806
400,0.05,0.5,2,0.9796017821155015,0.9596536640846156,0.9210629990568919,0.9615628836691879,6.558693846558938e-5,0.050110666128741335
400,0.05,0.5,3,0.9799981684249433,0.9604197317831671,0.9224948544569994,0.9466292427262326,0.002321795126715376,0.04906607811641551
400,0.05,0.5,4,0.9805269489045347,0.9614632885174036,0.9245261743789958,0.9606999012391415,0.0007199491632440269,0.04664583763938459
400,0.05,0.5,5,0.9789067417051232,0.9582865257592781,0.9184199938274878,0.9500137707437001,0.0001618402325730406,0.05087521010707704
400,0.05,0.5,6,0.9798089985334727,0.9600515391994142,0.9217973414900389,0.9499820615874085,0.001030260089746271,0.051595989056293076
400,0.05,0.5,7,0.9785935056635826,0.9576819299702307,0.9172932292628492,0.9600704366151966,0.004967865343903588,0.05065904919333284
400,0.05,0.5,8,0.9792546903315459,0.9589777527683112,0.919781288199552,0.9640691837711456,0.0006585128764962089,0.049502620942675275
400,0.05,0.5,9,0.9788620083960919,0.9582079377227164,0.9183026905125368,0.9623760352569248,0.0016674803196390364,0.054191265329582496
400,0.05,0.5,10,0.9796055541186366,0.9596487147303578,0.9210082662289087,0.9393099110911252,0.0005410940139360942,0.050112606914928595
400,0.05,0.5,11,0.9797917406804403,0.9600135398948976,0.9217085819308873,0.940763684736632,0.0003128445067921426,0.05055321814480151
400,0.05,0.5,12,0.9796131566920853,0.9596633281527489,0.9210352369956778,0.9389063161871257,0.0007204984884230381,0.050820750379584965
400,0.05,0.5,13,0.9785269202140771,0.9575538043613288,0.9170562073927878,0.9639858709108531,0.0014965512039274431,0.04873710696823334
400,0.05,0.5,14,0.9793084089649822,0.9590655248290346,0.9198850881130424,0.9337822322381817,0.0003831936580974693,0.04863994085907597
400,0.05,0.5,15,0.9775840346633846,0.9557133511355392,0.9135495711997417,0.9635115335883916,0.00190007046032592,0.048263597943956675
400,0.05,0.5,16,0.9785891269510412,0.9576680885140515,0.9172473605484546,0.9543256262558792,0.0021388359949022773,0.04747719953926403
400,0.075,0.5,1,0.9786281584415183,0.9577514783445198,0.9174331410947487,0.9624373865526543,0.0014677178391679924,0.0774942686487399
400,0.075,0.5,2,0.9771089070607488,0.9547978853488559,0.9118499283608879,0.9715438873653619,0.0028300631117409436,0.07310587425872843
400,0.075,0.5,3,0.9784023643092611,0.9573076069667524,0.9165759229235582,0.9603743996631492,0.00017657346163146848,0.07457743077293037
400,0.075,0.5,4,0.9792014231954923,0.9588640153689898,0.9195283578453222,0.9512283488877304,0.0009897006943461184,0.07040775236557736
400,0.075,0.5,5,0.9775825332883229,0.9557140170768351,0.9135645565477898,0.9655578001758413,0.0012518937127711238,0.07425107679853284
400,0.075,0.5,6,0.9790825066130552,0.9586294977225792,0.9190729347344458,0.9483258167237254,0.00021310382331907185,0.07824137720426141
400,0.075,0.5,7,0.9776319021380985,0.9558137137871999,0.913765834032576,0.9685745580979473,0.0007674340802900081,0.07587732415759262
400,0.075,0.5,8,0.9796192890095721,0.9596790488716459,0.9210792000385168,0.9473374618586387,0.0010762178999963457,0.0764616886277556
400,0.075,0.5,9,0.9778351807719761,0.9562028765109261,0.9144790709145949,0.9631780967881056,0.0004118241419042157,0.08193538181643427
400,0.075,0.5,10,0.9796420168205404,0.9597218130844092,0.9211548372213092,0.9434152839798653,0.0018974080765700174,0.07673537338456472
400,0.075,0.5,11,0.9784958221705854,0.9574827317647249,0.9168818949185527,0.9494240275769888,0.0007701843281646692,0.07624352561089649
400,0.075,0.5,12,0.9788020128073298,0.9580781666362216,0.9180080690617793,0.9435484913603789,2.8884660582151334e-5,0.07621603764267565
400,0.075,0.5,13,0.9781987117146881,0.9569140076884576,0.9158401326108935,0.9644581737661198,0.0018568554636315682,0.07209543436973712
400,0.075,0.5,14,0.978243246261802,0.9569932074924796,0.9159624205737403,0.9557149681506981,0.001246925141651145,0.07428892259686119
400,0.075,0.5,15,0.9786938679462827,0.9578794725695235,0.9176754619109557,0.9621896618144439,0.0011139817895813309,0.07353573149280185
400,0.075,0.5,16,0.9799312451778244,0.9602832391511614,0.9222126449919406,0.9284495150722626,0.0002127816284307471,0.07795352414794507
400,0.1,0.5,1,0.9782616037712891,0.9570207310944172,0.9159834613743335,0.9405593025575953,3.77308756955852e-5,0.10364065379108238
400,0.1,0.5,2,0.9789580677888141,0.9583819630590442,0.9185837690060027,0.9403804268336073,0.0006235347572717265,0.098880058318198
400,0.1,0.5,3,0.9793024149670652,0.9590571434102505,0.9198816061568187,0.9432174525970778,0.0015711382407560537,0.0914685927103358
400,0.1,0.5,4,0.9787058142707062,0.9578970439867062,0.9176872780549103,0.9543362526376429,0.0011063781945107598,0.09529312019762594
400,0.1,0.5,5,0.9794466971316604,0.9593432640111678,0.9204435319081725,0.9509711293674699,0.0012549202047379415,0.0985116941314163
400,0.1,0.5,6,0.97798302106932,0.9564875603510189,0.9150074052461772,0.9594454139298046,0.002115904734612095,0.10524975543512118
400,0.1,0.5,7,0.979837519548849,0.9601023338448432,0.9218755991984056,0.9380982503901475,0.00021613719715929403,0.10063511357741725
400,0.1,0.5,8,0.9783213552013059,0.9571426156126083,0.9162355178142371,0.9499565553374658,0.00014144620586942214,0.1019744613062133
400,0.1,0.5,9,0.9785220106289988,0.9575404425165125,0.91701641935628,0.959386586824811,0.001980428358036912,0.10622397082987996
400,0.1,0.5,10,0.9778754215588938,0.9562815079742591,0.9146294653263581,0.9639818171274572,0.0010246548777332887,0.10051737943099519
400,0.1,0.5,11,0.9788503001351235,0.9581859708062126,0.918264233341985,0.9632207756183764,0.002081579775991771,0.10226146502350818
400,0.1,0.5,12,0.9798521728234133,0.960135637360606,0.9219569753903594,0.9507848242274088,0.0029154712522457826,0.10170992974730812
400,0.1,0.5,13,0.981125632121523,0.9626238806385822,0.9267073972082032,0.9308158554293444,0.001385840363821944,0.09432806036707102
400,0.1,0.5,14,0.9779933120063528,0.9565140043765091,0.9150815198132961,0.9652475332540993,0.0002881714820632819,0.10154216551753818
400,0.1,0.5,15,0.9792126584810994,0.9588822635434104,0.9195496996343391,0.945264595531683,0.0009911807484128676,0.09847558527857847
400,0.1,0.5,16,0.9794871728377255,0.9594199980714727,0.920581338814513,0.946826774702681,0.0008004978111851857,0.10414994552448396
400,0.125,0.5,1,0.9779536157927822,0.9564259061922441,0.9148738745380303,0.9538888896597001,0.0006913284362213279,0.12979144350256275
400,0.125,0.5,2,0.9782876887160652,0.9570783055234362,0.9161184664414159,0.9537155454841363,0.00023068308125107073,0.12418852344195953
400,0.125,0.5,3,0.9778565689931449,0.9562417159064531,0.9145429735549689,0.9598395999077438,0.0011408530373197001,0.12954222335907326
400,0.125,0.5,4,0.9782554244385497,0.9570173419587081,0.9160096969940745,0.9562728524094687,8.52568285932831e-5,0.12211060027156286
400,0.125,0.5,5,0.9780587705519647,0.9566432177574501,0.9153332376683584,0.9661658302405579,0.0015888732396562855,0.11796333445583147
400,0.125,0.5,6,0.9772397317395084,0.9550394390610785,0.9122582476753934,0.9629022342787402,0.0008805501940111204,0.12311810952709712
400,0.125,0.5,7,0.9787054084628788,0.9578966947209403,0.9176883838810398,0.9560924192001963,0.001696243163500477,0.12732923393970905
400,0.125,0.5,8,0.9785197406692608,0.9575306110734264,0.9169777563852373,0.9507457619813422,0.00032400316505221127,0.12444078534804702
400,0.125,0.5,9,0.9776631763665453,0.9558533611570587,0.913762084430792,0.9448277827376225,4.187559216051184e-6,0.1333510060370571
400,0.125,0.5,10,0.9788798071923126,0.9582359880402997,0.9183309071719533,0.9549069534570401,0.0007787776357686127,0.12456717602741439
400,0.125,0.5,11,0.9782798279239104,0.9570577727171312,0.9160596830931725,0.94514925574447,0.0013889895785618167,0.12792035660074166
400,0.125,0.5,12,0.9782575686296914,0.9570133966157833,0.9159716735823354,0.9424105574454937,3.932326387157126e-5,0.1281087604979289
400,0.125,0.5,13,0.9790761423992895,0.9586176637437444,0.9190524374348297,0.9496995172911336,0.002139064921477307,0.11877971600446588
400,0.125,0.5,14,0.9780673329118801,0.9566443235274055,0.915276954676969,0.9469299161043472,0.0014986608797462608,0.12218665007420314
400,0.125,0.5,15,0.9789380539454301,0.9583456575868237,0.9185251274033555,0.9475809340708323,0.0015718062120740894,0.1250190928833349
400,0.125,0.5,16,0.977969679764895,0.9564601039985384,0.9149500562109617,0.9570034188535622,0.0005638370946802196,0.1289722247132902
400,0.15,0.5,1,0.9767111363388163,0.9540005499429434,0.9102523588133213,0.9550738420230606,0.0011619982108413973,0.15914290973329265
400,0.15,0.5,2,0.9783295163203815,0.9571575537177307,0.9162601791725706,0.949207220517627,0.0006773863577486106,0.14802806211272754
400,0.15,0.5,3,0.9764456396208945,0.9534856568734693,0.909284313246674,0.9573303066659766,0.0023041183706208335,0.15940499105305014
400,0.15,0.5,4,0.9765492171730331,0.9537036750904446,0.9097573518350235,0.9702358340404061,3.7520982872130126e-5,0.15440642266465276
400,0.15,0.5,5,0.977530497184359,0.9555980140812403,0.9132894327979215,0.9514525030622004,0.0007793936457910489,0.14080780732706683
400,0.15,0.5,6,0.9784151903268936,0.9573263830462918,0.9165881307906628,0.9524220441481072,0.0021316544035789864,0.15367969631977837
400,0.15,0.5,7,0.9779409773533622,0.956414083454609,0.9148980296731192,0.9673230651116793,0.000897416479026969,0.14980511122219012
400,0.15,0.5,8,0.9785814598491425,0.9576500885613121,0.9172016753274418,0.9481627538948922,0.00023792559506929933,0.13914209267343766
400,0.15,0.5,9,0.977021906729988,0.9546312037844745,0.911543311731794,0.9733035389708875,0.00020150595339418764,0.155293882719172
400,0.15,0.5,10,0.9790817574677241,0.958631391108271,0.9190891721341415,0.9557237145979854,0.0002031561571338436,0.1451057371050141
400,0.15,0.5,11,0.9774881913437526,0.9555084118131292,0.9130922091920631,0.9408562967955457,0.0008421217830421046,0.16295415368773747
400,0.15,0.5,12,0.97782984913209,0.9561904209165885,0.9144486331905342,0.9616334706660159,0.001393238171912503,0.1478293852319785
400,0.15,0.5,13,0.9770322261764935,0.9546484695313476,0.9115643169546634,0.9714425708361578,0.0030448690577999926,0.14842402347944245
400,0.15,0.5,14,0.9774120156858724,0.9553723002482555,0.9128799485345424,0.9585953557118995,0.001621389595824585,0.14806230116817182
400,0.15,0.5,15,0.9770968519138438,0.95476090289469,0.9117293064951602,0.9624632185622091,0.0026128664859493833,0.14787235489186232
400,0.15,0.5,16,0.9788489109445618,0.9581853404077718,0.9182705408200105,0.9654452371541231,0.0004773990679451945,0.15156838933425565
400,0.175,0.5,1,0.9781863510862054,0.9568697124775548,0.915680254495895,0.9320648625074862,0.001400400632102894,0.1785589152131711
400,0.175,0.5,2,0.976373397229669,0.9533547124701883,0.9090714414761262,0.966895206881449,0.00027881001474816536,0.1748533477522166
400,0.175,0.5,3,0.9763675169261614,0.9533426422840181,0.9090471203230727,0.9674085940386156,8.6089301250869e-5,0.18611511623388835
400,0.175,0.5,4,0.9771023611132567,0.9547646089831345,0.9117097319415609,0.9564888586810398,9.529531558694071e-5,0.18001747495651868
400,0.175,0.5,5,0.9775643214735387,0.9556689754257657,0.9134430082264382,0.9579594005324619,0.0038616942656881648,0.168032020635684
400,0.175,0.5,6,0.977246257678881,0.9550511530876235,0.9122769200786556,0.961279756294845,0.00038979504404301757,0.17047509793730733
400,0.175,0.5,7,0.9763586465541217,0.9533217681729484,0.9089937857885246,0.9635506579578172,0.0027908784593320135,0.1770750582720867
400,0.175,0.5,8,0.9766898673353768,0.9539634421270013,0.9101984370657967,0.9581692321014849,0.001608486763999828,0.16866449892615823
400,0.175,0.5,9,0.9763233935186195,0.9532479334165459,0.9088346153131426,0.9588992195423472,0.00018488727198873178,0.1833838761533655
400,0.175,0.5,10,0.9766202405610424,0.9538377469669398,0.9099965771470444,0.9679546344009474,0.0003664546661442669,0.17623885723609756
400,0.175,0.5,11,0.9745333093356295,0.9497828572051084,0.9023388258123946,0.9732392168334165,0.0008344655005195767,0.187240017423501
400,0.175,0.5,12,0.979386002865127,0.9592219995324108,0.9202021686248126,0.9472589387094184,0.001403223574278134,0.16074281376959623
